tract_fips10,stores,restaurants,bank_count,civsoc_orgs,religious_orgs,doctors,grocery_stores,libraries,he_green,he_walk,stops_per_capita,ed_prxhqece,ed_teachxp,job_density_2013,se_jobprox,high_skill_jobs,jobs_highpay_5mi_2015
06037127400,30,7,3,2,4,8,4,0,67.099998,15.379465,3.1186652,2.276284,10.748435,7449.6401,10.175438,1418,80000
06037127520,9,8,0,0,2,1,5,0,70.099998,14.26695,1.3161358,2.0794415,9.1360331,4842.8569,17.697336,395,81596
06037127603,11,2,0,0,0,0,3,0,57,14.479528,1.662234,2.3400211,10.941976,2473.054,15.67477,200,77160
06037127604,6,1,3,2,1,2,1,0,56.200001,15.333,0.7315289,2.3978951,11.147402,4869.0479,12.757476,577,76682
06037127605,10,2,0,3,2,4,2,0,41.400002,14.334939,1.8018018,2.2960753,11.343884,1911.6466,15.421687,311,73863
06037127606,6,1,0,1,0,2,2,0,50.099998,11.787049,1.0893246,2.2192574,9.4388933,284.3602,12.854031,54,76615
06037127711,11,13,1,1,0,6,0,0,46.400002,13.924059,3.3907884,1.9736421,8.5714283,2126.0273,15.060559,598,71352
06037127712,2,9,0,2,3,7,2,1,48.099998,14.762825,2.1731257,2.0949876,10.11373,6123.2876,27.439472,1566,78868
06037127803,2,4,0,4,5,33,0,0,56.200001,15.94546,1.5243902,1.6197715,13.362131,2489.8787,15.757906,613,74922
06037127804,5,1,4,1,0,32,4,0,56.900002,13.5,0.51907604,1.7344751,13.220945,10788.617,13.60179,2713,80289
06037127805,1,11,1,2,3,76,6,0,55.700001,12.675104,1.7941242,1.7744508,9.5550327,3531.6455,23.222223,641,74931
06037127806,3,4,1,0,5,20,6,0,54.799999,16.044565,2.0378457,1.6288036,10.901317,4939.394,14.733542,735,74438
06037127910,6,4,1,2,7,18,3,0,60.799999,14.732595,1.2818165,1.3101217,12.154696,4541.833,17.113565,592,81861
06037127920,6,4,0,0,0,2,2,0,51.700001,14.313196,1.6291067,1.1267742,10.493003,1292,12.31743,466,82866
06037128101,4,7,0,2,1,4,9,0,47.099998,14.213042,1.6722408,1.1807759,14.807562,784.8606,22.585838,236,84534
06037128102,27,13,2,1,8,36,9,0,55.900002,15.214853,1.5250545,1.3749113,13.692105,3490.04,22.044174,778,75347
06037128210,27,14,1,5,8,23,8,3,67.199997,14.189325,1.4253716,1.3862944,15.579614,2665.0945,22.5791,679,77660
06037128220,3,1,0,0,1,5,2,0,49.700001,13.902648,0.96401028,1.3862944,19.58325,1409.3022,12.5,336,78407
06037128302,12,1,2,0,7,2,2,0,63.400002,13.998211,1.4412189,1.4922702,11.342923,4947.3682,13.407016,394,72680
06037128303,17,6,1,2,6,17,3,1,69.699997,17.058771,1.6643551,1.3862944,11.410721,7543.75,18.425983,604,75518
06037128400,32,9,0,6,5,10,5,0,62.400002,15.96239,5.0970874,1.3868371,6.1369109,6939.9399,13.739305,2538,73231
06037128500,17,5,1,3,3,10,4,0,58.799999,16.363316,2.5303644,1.2911085,12.195324,3071.8086,11.59612,251,72361
06037128601,12,6,0,2,1,2,5,0,58.900002,17.045059,2.988792,1.3862944,19.140404,1574.1444,20.095467,222,76873
06037128602,10,6,0,2,3,1,5,0,47.5,13.985528,3.0716724,1.1754068,18.622627,497.71689,21.508545,216,76130
06037128702,92,16,5,10,3,83,6,0,50,15.078177,4.002183,1.10254,10.145796,5381.7036,16.423126,855,71652
06037128801,7,1,0,2,4,11,4,0,61,15.305607,1.8248175,1.3862944,3.807776,4373.6841,20.623917,925,69267
06037128802,16,7,0,1,1,9,3,0,58.299999,14.941988,1.3534852,1.372967,6.3143978,2872,22.246065,513,72271
06037128910,33,9,1,11,2,96,3,0,53.299999,15.361868,2.8449502,1.241004,5.4383759,3860.2795,12.983425,1713,69989
06037131010,5,1,0,1,7,24,2,0,46.400002,13.422021,0.93574548,2.3978953,14.799973,818.62744,10.794602,396,96470
06037131020,20,18,0,3,3,22,4,0,50,17.061314,2.6923077,2.3025851,14.780605,2125,10.369367,622,100399
06037131100,4,1,0,2,2,1,2,0,48.599998,13.61225,2.0983213,2.3809032,11.443699,607.05878,20.877743,144,89068
06037131200,5,0,0,1,1,4,1,0,46.099998,13.516371,1.7657446,2.3978953,11.078723,550.45874,13.75,282,92453
06037131300,7,5,0,2,4,1,4,0,53.5,14.017563,1.4201664,2.3978953,10.953231,539.35187,22.372309,134,94705
06037131400,8,6,0,0,7,105,7,0,51.599998,14.160112,1.2776054,2.3978953,13.307056,6088.9932,19.877468,2568,95567
06037131600,10,6,0,2,3,4,4,0,42.5,13.700154,2.2972257,2.3574951,10.895239,948.9917,19.166288,524,89824
06037131701,4,6,2,3,4,6,1,0,52.299999,13.735523,1.4019627,2.3025851,7.2815614,784.31372,13.462446,179,91724
06037131702,4,4,0,0,3,11,2,0,49.200001,13.531797,2.0759193,2.3025851,11.941403,418.77255,19.529837,104,96365
06037131800,22,11,0,4,12,20,9,1,51.299999,16.140932,2.3610607,2.3035924,14.540382,1816.9291,20.397816,371,103920
06037131900,16,13,2,1,6,10,8,0,50.099998,15.146636,2.8277116,2.2471499,11.980567,1308.4479,14.904761,322,97726
06037132001,7,2,0,0,2,1,3,0,46.599998,13.574564,3.0873726,2.3003573,8.8000622,989.30475,12.016022,303,89219
06037132002,7,7,0,0,0,10,6,0,45.599998,14.869562,4.3330238,2.2823267,10.089235,3506.4727,10.8155,2809,88433
06037132101,6,3,0,0,0,5,0,0,50.5,13.493526,1.3658092,2.3590467,10.062812,1479.2333,17.571058,84,75480
06037132102,20,17,0,5,8,11,9,1,55.700001,15.653565,2.9610829,2.2695732,9.9480124,4805.293,19.985413,1238,76495
06037132300,38,18,3,1,2,39,8,0,57.799999,16.15843,1.7854486,2.2958961,10.345538,3704.4536,10.324162,1266,106443
06037132501,3,0,0,0,1,3,0,0,53.299999,13.848878,1.9858156,2.3025851,11.481249,3311.1111,9.5568609,835,99144
06037132502,4,3,0,1,5,5,2,1,52.799999,13.166999,1.337256,2.2388184,8.2678442,1012.6582,12.347117,377,93257
06037132700,6,9,0,0,7,13,4,0,51.5,14.099133,2.5475211,2.2663279,7.3455548,1049.4071,15.825788,499,106257
06037132900,11,6,0,0,1,6,2,0,46.200001,14.72616,2.4370431,2.1662655,8.5032568,466.08316,23.100872,250,96343
06037133000,7,4,0,1,2,1,2,0,53.200001,15.194226,1.9810698,2.2280176,7.1559887,994.80524,16.642193,318,90768
06037133100,5,7,0,2,5,32,2,0,51.700001,14.458428,2.5170802,2.0689504,8.3176584,2119.863,13.966883,1097,95346
06037134001,9,10,0,0,0,10,1,1,56.299999,15.16012,2.002002,1.9459101,4.6489296,1875,9.4752188,197,75879
06037134002,6,2,0,1,6,3,2,0,51.5,15.939289,2.2547914,1.9459101,6.5858316,1510.4894,12.265585,473,76263
06037134101,6,4,0,1,2,4,3,0,49.200001,14.011099,1.6111708,2.3438196,9.8896103,469.58636,21.091049,172,85243
06037134103,4,5,1,0,4,3,2,0,50.200001,13.905885,1.4409222,2.2112501,9.9179363,559.70148,17.592161,175,80809
06037134104,3,2,0,0,4,2,0,0,51.5,14.81222,0.66874721,2.2299747,9.0279655,1416,13.950144,244,85469
06037134201,19,16,1,3,3,8,7,0,54.799999,14.422846,3.2369942,1.9894698,5.82723,3438.7209,15.917969,231,75839
06037134302,8,4,1,1,1,3,0,0,49.799999,14.0099,2.8140189,1.2159311,3.1609476,352.58966,15.071633,115,63428
06037134303,21,17,3,2,11,32,9,0,52.200001,15.833025,2.4649223,1.2063885,3.2265227,2281.198,17.422434,884,72812
06037134304,7,8,1,0,2,15,4,0,45.599998,15.553272,2.7359781,1.7161802,1.2578616,1723.3503,13.916667,465,66426
06037134305,9,2,0,0,1,1,1,0,61.700001,12.833,0.88047546,1.7917595,1.2578616,5847.8262,14.936823,160,73966
06037134306,11,4,0,1,0,1,1,0,61.799999,15.333,1.011378,1.7917595,1.2586004,3297.0713,13.516261,290,73650
06037134421,10,0,0,0,2,11,1,0,38.099998,8,0,-0.52824771,4.4920721,243.93204,13.757576,114,60571
06037134422,16,9,0,4,7,186,3,0,43.799999,14.031371,3.974064,0.3580254,5.1372175,2086.4744,15.964831,2015,63182
06037134423,1,1,0,2,0,0,1,0,44,13.973312,0.27731559,0.90919346,4.4380822,560.5307,22.001244,181,65023
06037134424,4,0,0,3,0,9,2,0,15.3,5.82447,0,0.48244432,4.8921766,153.52408,20.320406,158,58171
06037134520,53,14,2,1,3,12,8,0,62.799999,16.540583,2.0988361,1.6303483,4.1463017,6286.1035,9.0846281,1260,74086
06037134521,11,1,0,0,2,0,3,0,61.299999,16.667,0.9596929,1.9408622,4.0863419,3955.8821,10.017996,112,74761
06037134522,20,5,0,3,3,10,2,0,55,16.5,2.6410564,1.7699385,3.1885264,4071.4285,9.9830799,488,68818
06037134710,0,7,0,0,3,2,3,0,55.400002,12.848123,0.7423905,2.1260884,8.8945856,529.68036,14.661654,69,78916
06037134720,14,9,0,1,4,15,14,0,56.400002,14.462507,2.0828994,2.237334,8.418889,1348.1676,10.134529,336,85481
06037134800,13,11,0,1,4,10,5,1,51.400002,14.202781,2.3407457,2.0650744,9.144309,1036.2117,11.054638,463,82152
06037134901,14,2,1,3,2,3,1,0,52.400002,14.276225,2.8760426,2.0396624,11.864802,1488.9435,19.917696,221,88375
06037134903,19,4,0,1,0,5,3,0,65.599998,13.833,2.6425897,1.8708613,5.4084148,8013.7617,16.278393,255,73634
06037134904,4,2,0,2,4,4,2,0,50.5,13.878398,3.0296473,1.9459101,8.8236752,711.0553,6.4810791,260,78522
06037134905,23,15,4,5,2,23,4,1,37.799999,15.333,9.7125097,1.0986123,10.399244,7210.21,18.718594,5638,74402
06037135102,12,6,0,5,5,14,3,0,45,15.131399,3.6775106,0.29890233,10.376113,1279.9377,15.421398,967,66356
06037135111,17,4,2,2,4,7,3,0,48.900002,14.225499,3.9190072,0.92050946,4.7285066,1477.387,20.886501,373,71988
06037135113,23,8,3,4,3,7,7,0,53.700001,16.167,4.5742435,0.30538169,13.796507,12504.032,12.5621,2448,69333
06037135114,139,37,3,3,1,62,10,1,68.5,12.617419,5.9633028,0.68269414,9.4990826,14989.754,16.729502,3394,73005
06037135201,28,14,2,1,0,4,10,0,48.799999,15.062868,4.9656226,0,9.4921083,3346.8696,15.707236,296,63365
06037135202,19,7,2,3,5,11,7,2,47.5,14.113182,3.330373,-0.21976438,10.836257,939.79443,19.026548,412,53332
06037135203,22,5,0,5,7,17,7,0,30,12.838076,2.539428,-2.9343634,11.728204,346.9505,24.069319,337,50257
06037137103,17,12,10,15,2,15,8,0,53.599998,12.59454,2.1680217,0.56644171,9.1797962,22081.91,7.5773373,5292,69312
06037137104,18,4,5,10,2,105,1,0,47.400002,12.403034,4.7152702,1.0986123,19.084612,12979.818,27.560797,12796,65629
06037137201,37,17,1,6,9,28,5,0,45.299999,15.844428,2.1489971,0,12.886876,3172.7273,12.242687,1715,59023
06037137301,7,1,0,2,2,3,1,0,29.5,8.8330002,0.47125353,-0.25305814,20.360144,331.71524,21.695257,108,54237
06037137302,23,3,0,1,4,7,3,1,40.599998,12.745084,1.5270506,-13.815511,17.994799,371.42859,13.65936,220,45607
06037137401,26,9,3,4,5,24,2,1,28.1,12.907104,2.8866971,0,10.207534,2007.6838,25.127914,1458,49004
06037137402,14,10,4,4,2,9,3,0,35.700001,14.375675,2.7610849,0,12.261984,1162.1848,16.968185,759,44871
06037137501,50,20,4,8,8,67,14,0,38.200001,15.537745,4.5571062,1.0688608,16.676273,3641.2371,22.239832,2342,63423
06037137502,60,29,3,16,7,48,15,1,37.900002,16.50786,3.6439355,0.29312992,11.347631,6061.958,22.491175,1393,55058
06037137504,3,0,0,2,1,13,0,0,10.1,6.1669998,0,1.1093874,16.323147,51.956814,14.301676,52,52852
06037138000,28,4,0,3,0,11,7,0,14.3,9.6468534,0.43402778,0.23196237,11.859207,261.72552,27.106815,163,50369
06037139001,11,4,1,3,3,24,4,0,52.299999,13.572629,2.9927319,1.9656761,10.580348,784.96869,18.555241,222,82925
06037139200,9,4,0,6,7,7,2,0,50,14.065989,1.7942584,2.0115986,9.5320044,640.44946,19.864109,275,90843
06037139301,27,7,1,5,2,9,4,0,36.200001,14.196026,2.5984409,1.8700656,10.309883,799.27673,20.31687,690,84053
06037139302,5,2,0,0,2,3,0,0,70.199997,11.928104,0.72551391,2.0794415,8.6554432,5122.1377,12.866449,594,95107
06037139303,16,4,0,2,1,2,6,0,68.900002,12.533364,0.64697002,2.0794415,7.5365939,3325,20.861677,338,95716
06037139401,52,31,8,9,9,242,15,0,60.799999,17.541031,6.3164894,1.6945957,8.1169395,13505.715,23.497688,3086,79721
06037139402,40,37,2,10,4,44,14,0,37.200001,15.166701,2.5,1.3552976,10.327408,3162.0762,22.37838,1724,69412
06037139502,16,9,0,1,6,81,9,1,51.799999,16.728424,2.3696682,1.5358828,8.4649754,1809.4059,17.774458,397,81810
06037139503,8,2,0,2,1,5,5,0,72.699997,13.163587,0.63078217,1.6094379,8.7719297,3448.5293,11.839167,431,83433
06037139504,9,4,0,0,0,15,1,0,73.400002,12.172672,0.94369299,1.6094379,8.7719297,2660.7141,12.267251,367,82722
06037139600,56,47,9,12,9,140,18,1,41.700001,16.005119,3.1391014,1.7277937,11.03448,3738.7668,15.907208,2435,71650
06037139701,55,48,19,23,15,405,24,1,34.5,14.5123,2.6406663,1.6342908,11.144644,6352.896,7.5837741,7350,59489
06037139702,18,6,0,6,4,39,1,0,14.7,7.0465441,0,1.5555334,10.900115,121.74422,14.753344,361,46899
06037139703,12,2,1,1,0,22,1,0,14.1,6.3330002,0,1.3247365,8.3217182,149.50713,15.578765,258,59388
06037139801,11,4,0,2,0,15,0,0,23.200001,7.5,0,1.3680949,8.3217382,231.80212,17.432646,246,62675
06037139802,12,1,0,2,3,23,1,0,14,7.3330002,0,1.2411124,12.320354,79.710144,23.577749,178,53930
06037141101,16,15,0,5,2,16,5,1,60.299999,14.674685,1.1163206,1.439038,11.604477,3457.7463,13.000367,568,77993
06037141102,45,18,0,4,5,13,3,0,50.200001,16.780102,3.6900369,1.3425214,10.757787,3783.7837,6.4388962,659,75841
06037141201,29,13,4,5,3,22,6,3,65.699997,16.306774,2.4664292,1.0986123,11.48149,7425.373,12.218268,1328,69914
06037141202,29,15,1,7,3,17,3,0,46.099998,13.412017,1.5174507,1.5899357,11.124167,5248.1479,10.86262,1103,66074
06037141302,64,32,10,13,11,47,7,1,52.299999,16.022919,2.1447721,1.107581,4.0598483,15213.85,15.203357,5130,64600
06037141303,8,2,1,0,1,5,4,0,74.5,13.333,0.31007752,1.0986123,5.6292868,3970.2969,15.486726,207,68549
06037141304,32,26,4,3,0,25,2,0,54.200001,16.394201,2.2172949,1.2770951,6.1258631,6665.4546,2.1769664,892,65654
06037141400,39,40,12,26,10,182,14,1,46.599998,15.395091,1.6806723,1.4823871,6.8742852,9941.8604,11.286781,5295,62683
06037141500,9,3,0,6,1,25,1,0,24.6,6.5,0.33613445,1.6922088,9.2271776,345.49689,11.824015,468,57540
06037141600,7,3,0,1,0,17,3,0,18.299999,5.6702204,0,1.9002048,6.2327628,138.53397,10.323763,105,61625
06037141700,5,2,1,2,2,10,3,0,14.2,5.7413192,0,1.9673641,8.0770788,271.56549,10.942492,344,76844
06037143100,28,34,6,9,2,44,8,0,40,16.130133,3.7655919,2.3248405,12.032334,2717.2932,11.039742,710,155214
06037143200,16,4,1,6,5,16,5,0,58.299999,15.708598,2.0481311,2.1750751,11.956632,2386.4866,14.074355,693,143469
06037143300,21,10,0,10,5,10,10,0,51.400002,13.477167,1.3225327,1.9698739,12.712435,1155.416,5.9164381,394,136867
06037143400,19,10,0,8,5,28,7,2,48.299999,13.741053,0.81195193,1.8361344,10.56328,1366.6169,17.204611,808,109828
06037143500,21,7,0,3,4,14,3,0,45.799999,14.058961,1.7174753,1.8597101,10.662526,645.65216,12.857143,198,90248
06037143602,16,14,2,4,2,10,2,1,56,15.13871,1.4221379,1.876994,12.198111,3165.1584,13.382353,890,135246
06037143603,6,2,1,0,0,2,3,0,49.400002,14.667,1.843318,2.2282207,12.479733,2005.2632,10.977444,225,153106
06037143604,8,6,0,1,3,7,1,0,62.799999,14.559037,3.3944331,2.4234786,12.08025,4364.0776,7.738749,507,158461
06037143700,32,20,1,12,5,17,5,1,25.700001,11.098671,4.0103122,2.5702746,12.129071,13147.44,12.795751,20298,192022
06037143800,59,46,2,11,4,28,11,2,31.5,14.523066,4.8492515,2.251225,12.461904,2909.6326,10.57124,1161,157341
06037143901,85,32,7,9,4,59,16,2,17.799999,14.284076,6.1500615,2.3315465,12.300912,1572.0588,19.567827,1577,147845
06037143902,25,18,1,7,0,21,5,0,16.799999,13.748148,1.8587361,2.1528382,10.969406,1069.8152,9.9730463,642,118078
06037181000,14,9,4,4,8,18,1,0,33.200001,14.606933,2.9944838,2.2022092,11.437898,1219.4199,15.153816,1650,93841
06037181300,26,13,0,3,2,8,3,0,43.599998,11.39159,1.8271992,2.0016773,3.0716939,1866.9065,13.304949,249,102004
06037181400,23,31,1,3,12,20,5,1,58.799999,17.57662,3.0624745,2.2049723,9.1134691,3185.8408,8.8637438,574,103859
06037181500,13,7,1,2,4,5,5,0,43.599998,15.553317,3.1779661,2.5127728,15.39994,1983.4515,11.193634,264,103956
06037181600,7,4,0,1,2,7,1,1,38.5,13.213,1.6309413,2.2701259,4.0852866,2248.4473,12.138728,1258,111073
06037183101,9,5,1,0,5,1,6,0,47.400002,14.444901,3.030303,2.6489182,8.8593197,964.4809,15.013849,178,108501
06037183103,5,1,0,1,3,1,0,0,54.700001,12.509565,1.6094421,2.6104746,7.7543664,331.98383,13.677666,77,107092
06037183104,4,1,0,2,1,1,0,0,40.700001,14.333,0.47505938,2.6577528,8.4931526,616.27911,20.333988,144,100981
06037183220,4,1,0,0,2,4,4,0,62.900002,16.427683,1.357159,2.5010843,6.1937547,2082.1255,19.20042,319,123164
06037183221,4,1,0,1,1,2,0,0,34.700001,12.778178,0.9009009,2.5613401,11.688725,1065.9341,10.044785,280,111523
06037183222,4,4,0,3,1,0,1,0,33.900002,12.267398,1.4697237,2.5609751,13.371597,438.54749,13.390663,152,112458
06037183300,5,5,0,0,9,5,6,0,65.800003,15.128239,1.734104,2.5455949,3.3683901,1148.3253,5.8933001,127,119512
06037183401,12,5,1,2,1,8,0,0,59.5,16.447464,1.6977929,2.4515984,2.2845478,1529.4117,14.005353,149,123145
06037183402,9,7,0,3,2,5,4,0,68,16.611256,1.8796992,2.3395619,2.0148499,2207.0708,7.5624576,315,128575
06037183510,0,0,0,0,1,0,2,0,55.299999,12.130727,0,2.8173141,4.3177638,937.82379,13.523666,184,235368
06037183520,1,0,0,1,2,0,0,0,55.700001,14.909052,0.5279831,2.899195,5.3685937,1630.303,9.0699463,279,254122
06037183610,10,4,0,0,3,3,3,0,65.199997,16.906788,1.7142857,2.7028973,4.3119321,2164.3835,15.701929,79,234032
06037183620,5,7,0,1,8,5,2,0,58.900002,16.623705,3.1312269,2.5780523,4.4160204,1045,10.207101,92,122372
06037183701,13,4,1,0,3,3,4,1,56.299999,13.327731,2.4323503,2.8048813,4.4466815,1605.6338,17.476732,212,227060
06037183702,4,4,0,2,1,4,6,0,40.200001,13.713448,2.2335673,2.7957425,4.5717106,396.39639,10.928144,119,230331
06037183810,13,9,1,1,7,9,6,0,71.300003,17.633121,3.1722792,2.9453399,4.7563534,3238.6365,13.83975,315,258099
06037183820,1,1,0,1,1,2,2,0,65.400002,11.988176,0.27218291,3.0050607,4.3087435,411.76471,16.710876,62,255674
06037185100,11,3,0,4,4,5,4,0,28.9,12.662843,2.7419355,2.8398461,6.37361,535.22729,13.906057,591,318709
06037185202,2,2,0,2,0,1,0,0,25.6,12.595583,0.83079479,2.9218764,5.092474,274.67813,14.419915,53,331816
06037185203,2,5,0,0,4,1,5,0,58.700001,14.021304,3.5415325,3.0264695,3.7368715,2995.283,16.645807,72,334883
06037185204,4,1,0,0,1,1,1,0,22.1,7.9468594,0,2.9705946,6.4837632,206.98924,11.799066,94,321647
06037185310,3,3,0,0,2,0,2,0,67.900002,15.829162,1.7735738,2.9468069,4.5067306,1251.5337,12.718964,177,335165
06037185320,2,1,0,1,2,1,3,1,72.099998,16.911819,4.5572917,2.992614,3.5316694,5563.8765,16.97831,184,339338
06037186100,8,5,0,0,4,6,4,0,49.299999,14.422388,2.3196963,2.2976644,4.6305666,417.30771,22.799835,314,112169
06037186201,4,6,0,3,3,8,3,0,55,16.667,2.3664638,2.5580883,1.9330826,2138.6138,29.994244,340,233276
06037186202,4,4,0,1,2,5,3,0,57,15.596536,2.2922636,2.7704151,4.1571302,1348.1012,18.112799,64,253470
06037186203,2,0,0,0,2,0,2,0,34.799999,9.6514263,0,2.7839987,3.4968843,153.84616,14.092665,47,270319
06037186301,4,0,0,0,1,1,1,0,24.200001,8.4689293,0.3599712,2.740696,7.0252094,178.17372,15.729538,104,257875
06037186302,15,3,0,4,3,5,3,0,35,12.115884,2.1513788,2.958287,6.9935174,609.83099,12.1176,96,305343
06037186401,15,7,0,1,3,4,6,0,80.099998,15.149573,1.0551306,2.7976871,7.1384702,6229.1108,20.931639,900,304756
06037186403,0,1,0,1,1,0,2,0,67.5,14.768734,3.0539532,2.9877641,7.0632372,1468.8995,10.522214,115,314136
06037186404,1,2,0,0,4,6,1,0,62.099998,15.790281,2.6189437,3.0123851,6.2673435,3387.0967,11.236749,120,319338
06037187101,23,15,2,2,5,18,7,1,66.599998,16.269409,1.6644474,2.9132075,3.3097551,2333.3333,10.026041,253,335225
06037187102,14,12,1,0,3,2,6,0,60,13.551044,3.6447979,2.97946,5.6105947,4421.3999,17.706821,1184,334042
06037187200,6,3,1,0,3,1,0,0,67.800003,14.12916,0.65402224,3.0207059,5.5805321,1785.9155,15.138888,177,337903
06037187300,13,6,2,0,4,5,7,0,48.200001,16.378992,4.9118752,3.0006452,7.188808,1509.9778,9.0801888,187,351416
06037188100,10,5,0,2,9,4,3,0,70.300003,14.575262,3.1607099,2.6292865,1.8199176,6047.9116,12.202926,997,131619
06037188201,7,4,0,4,6,13,2,0,51.299999,12.336547,3.9609994,3.0334089,1.6978621,1195.8762,8.916256,149,361025
06037188202,6,1,0,4,1,8,0,0,35.200001,11.63789,1.9135094,3.0075586,2.395472,341.29691,10.00878,379,354455
06037188300,15,13,1,4,5,19,4,0,64,15.531733,3.2983508,2.8977318,2.0146382,2240,23.588924,406,296502
06037189101,27,32,4,3,7,11,4,1,79.199997,16.108929,1.4159292,3.0363257,16.32653,6751.6343,4.6751189,367,375978
06037189102,7,17,2,2,5,11,4,0,50.099998,15.303978,1.4487505,2.9888418,15.938287,2543.5686,10.645527,212,355513
06037189201,4,10,1,1,7,3,0,0,82.900002,15.129977,1.2738854,2.9957323,16.968494,4388.8887,11.630322,551,381767
06037189202,4,1,0,3,3,11,3,0,37.599998,13.194304,1.1115228,2.9071386,17.715759,325.81454,6.9252081,149,359008
06037189300,11,6,0,2,1,12,2,1,29.9,10.888914,0,2.7133801,18.173861,861.0354,9.6078434,216,218907
06037189400,10,2,0,1,1,6,3,0,22.6,8.2037697,0,2.7085791,14.252956,445.43826,8.8360758,115,207241
06037189500,15,8,0,2,5,1,4,0,56.900002,14.072803,0,2.6390574,20.471399,3733.6245,5.7897172,276,203612
06037189600,12,4,0,2,5,5,1,0,38.5,11.658023,1.2939959,2.6577752,20.310799,419.66428,4.0590405,131,202742
06037189701,14,3,2,5,3,11,1,0,17.299999,12.226096,2.7506877,2.4592085,13.505768,558.15466,11.754781,538,193637
06037189702,5,6,0,3,0,3,1,0,26.799999,14.5,2.6929982,2.6143277,22.471077,2728.7234,12.090163,1403,200937
06037189800,26,19,3,3,1,14,3,0,62.700001,17.100969,2.6960784,2.8119812,12.934629,6457.4468,13.22537,856,212326
06037189902,35,21,0,9,1,10,8,3,78.800003,14.482034,1.0092854,2.7274828,20.646511,6602.8369,8.0801554,474,211358
06037189903,3,2,0,1,0,2,1,0,80.5,12.5,0.48285852,2.6320887,26.937738,4750,11.248966,117,214277
06037189904,10,6,1,2,4,8,5,0,82.900002,17.667,1.6750419,2.6857374,27.071865,7500,7.8163772,209,210987
06037189905,11,2,0,1,3,7,4,0,66.300003,16.820539,1.9127774,2.6476545,21.94902,6930,16.843702,282,210179
06037190100,60,44,2,5,4,24,14,0,78.599998,17.495014,4.108651,2.6806583,25.938236,34094.828,16.574991,3119,191136
06037190201,13,17,0,0,1,1,5,0,86.5,17.325308,3.1937544,2.7080503,20.189873,11681.818,19.507576,846,207339
06037190202,11,13,0,4,1,4,8,0,80.900002,15.905247,0.60368246,2.7080503,19.593119,9182.9268,10.53787,466,205361
06037190301,12,9,0,1,4,3,4,0,78.099998,14.410204,1.117818,2.7047362,12.047834,3448.7178,10.848312,449,250097
06037190401,5,1,0,0,0,0,2,0,84.300003,12.330591,0.61823802,2.9213207,21.212122,3624.9998,5.5311127,307,391769
06037190402,5,2,0,0,1,0,0,0,85.900002,15.333,0.91617041,2.7386711,20.625824,11622.951,13.570274,332,385060
06037190510,22,14,1,1,8,5,8,1,80.300003,15.451867,1.5459364,2.7721188,11.103615,6186.9917,12.104363,441,381180
